Region,Country,City,Month,AvgTemperature,Air_Quality_Index,air_quality_label,Healthcare_Index,healthcare_label,Decibel_Level,decibel_label,Happiness_Score,Cost_of_Living_Index,hotel_price_avg,budget_food_avg,budget_transport_avg,meal_inexpensive_res,Res_3course1P,combo_meal_mcdo,coordonates,coordonates_country
Middle East,United Arab Emirates,Dubai,1,19.74,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,2,21.25,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,3,23.77,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,4,27.44,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,5,31.49,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,6,33.65,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,7,36.05,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,8,36.0,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,9,33.34,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,10,30.62,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,11,25.51,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
Middle East,United Arab Emirates,Dubai,12,21.32,120.0,Not Good,85.0,Good,70.0,Noisy,6.0,110.0,163,78.39000000000001,19.54,12.25,40.84,8.17,"[25.2582, 55.3047]","[23.424076, 53.847818]"
North America,Canada,Toronto,1,-4.71,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,2,-3.89,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,3,0.68,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,4,6.97,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,5,13.85,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,6,18.82,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,7,22.18,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,8,21.05,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,9,17.05,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,10,10.36,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,11,4.15,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Canada,Toronto,12,-1.87,40.0,Good,85.0,Good,60.0,Acceptable,7.0,95.0,146,78.504,30.82,18.53,42.62,9.63,"[43.7001, -79.4163]","[56.130366, -106.346771]"
North America,Mexico,Mexico City,1,13.6,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,2,15.52,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,3,17.36,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,4,19.17,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,5,19.05,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,6,18.16,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,7,17.72,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,8,17.59,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,9,17.03,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,10,16.64,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,11,14.76,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,Mexico,Mexico City,12,13.71,90.0,Moderate,60.0,Bad,70.0,Noisy,5.0,65.0,63,39.012,11.02,7.74,19.98,6.7,"[19.4285, -99.1277]","[23.634501, -102.552784]"
North America,US,Chicago,1,-4.11,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,2,-2.17,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,3,3.29,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,4,9.24,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,5,15.37,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,6,20.57,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,7,23.84,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,8,22.83,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,9,18.68,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,10,12.07,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,11,4.88,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Chicago,12,-1.63,55.0,Moderate,70.0,Moderate,60.0,Acceptable,7.0,85.0,160,77.424,47.2,20.0,40.0,10.0,"[41.85, -87.65]",
North America,US,Los Angeles,1,13.95,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,2,14.1,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,3,14.69,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,4,15.58,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,5,17.1,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,6,18.02,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,7,20.35,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,8,20.6,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,9,20.43,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,10,18.98,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,11,16.58,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
North America,US,Los Angeles,12,13.62,50.0,Good,75.0,Moderate,65.0,Noisy,7.0,90.0,180,84.714,37.7,20.0,44.3,10.0,"[34.0522, -118.2437]",
South/Central America & Carribean,Argentina,Buenos Aires,1,23.8,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,2,22.81,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,3,20.73,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,4,17.09,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,5,13.21,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,6,10.37,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,7,10.25,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,8,11.94,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,9,13.22,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,10,16.84,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,11,19.51,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Argentina,Buenos Aires,12,21.96,60.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,60.0,64,25.986,10.7,6.12,12.5,5.0,"[-34.6132, -58.3772]","[-38.416097, -63.616672]"
South/Central America & Carribean,Bermuda,Hamilton,1,17.75,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,2,17.0,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,3,15.75,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,4,13.32,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,5,15.68,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,6,17.75,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,7,20.85,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,8,27.13,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,9,25.32,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,10,24.18,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,11,20.38,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Bermuda,Hamilton,12,18.6,32.0,Good,96.0,Good,58.0,Acceptable,-1.0,42.0,125,59.940000000000005,31.42,14.08,30.57,8.89,"[39.1834, -84.5333]","[32.321384, -64.75737]"
South/Central America & Carribean,Brazil,Rio de Janeiro,1,26.25,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,2,26.07,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,3,26.31,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,4,25.02,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,5,22.19,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,6,21.0,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,7,21.67,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,8,21.4,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,9,21.13,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,10,22.04,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,11,19.0,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Brazil,Rio de Janeiro,12,22.22,55.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,80.0,45,29.994,17.52,6.71,14.37,6.71,"[-22.9028, -43.2075]","[-14.235004, -51.92528]"
South/Central America & Carribean,Colombia,Bogota,1,12.6,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,2,12.9,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,3,13.62,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,4,13.56,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,5,13.2,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,6,12.78,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,7,12.97,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,8,13.09,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,9,12.69,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,10,12.26,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,11,12.86,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Colombia,Bogota,12,12.4,110.0,Not Good,65.0,Moderate,70.0,Noisy,5.0,60.0,32,19.446,30.52,3.15,9.44,4.62,"[4.6097, -74.0817]","[4.570868, -74.297333]"
South/Central America & Carribean,Cuba,Havana,1,19.02,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,2,16.99,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,3,20.59,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,4,23.63,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,5,24.43,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,6,25.53,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,7,24.95,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,8,25.87,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,9,24.83,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,10,24.24,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,11,21.11,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Cuba,Havana,12,19.76,135.0,Not Good,60.0,Bad,65.0,Noisy,6.0,50.0,70,40.344,10.2,10.0,20.0,7.0,"[23.133, -82.383]","[21.521757, -77.781167]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,1,16.39,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,2,16.21,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,3,16.49,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,4,18.81,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,5,16.98,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,6,18.59,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,7,20.39,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,8,21.1,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
South/Central America & Carribean,Dominican Republic,Santo Domingo,9,20.27,140.0,Not Good,65.0,Moderate,70.0,Noisy,6.0,55.0,73,38.736,63.48,9.14,18.28,7.4,"[18.5001, -69.9886]","[18.735693, -70.162651]"
